@relation soybean-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-N-Rfirst-last

@attribute date=april {f,t}
@attribute date=may {f,t}
@attribute date=june {f,t}
@attribute date=july {f,t}
@attribute date=august {f,t}
@attribute date=september {f,t}
@attribute date=october {f,t}
@attribute plant-stand {normal,lt-normal}
@attribute precip=lt-norm {f,t}
@attribute precip=norm {f,t}
@attribute precip=gt-norm {f,t}
@attribute temp=lt-norm {f,t}
@attribute temp=norm {f,t}
@attribute temp=gt-norm {f,t}
@attribute hail {yes,no}
@attribute crop-hist=diff-lst-year {f,t}
@attribute crop-hist=same-lst-yr {f,t}
@attribute crop-hist=same-lst-two-yrs {f,t}
@attribute crop-hist=same-lst-sev-yrs {f,t}
@attribute area-damaged=scattered {f,t}
@attribute area-damaged=low-areas {f,t}
@attribute area-damaged=upper-areas {f,t}
@attribute area-damaged=whole-field {f,t}
@attribute severity=minor {f,t}
@attribute severity=pot-severe {f,t}
@attribute severity=severe {f,t}
@attribute seed-tmt=none {f,t}
@attribute seed-tmt=fungicide {f,t}
@attribute seed-tmt=other {f,t}
@attribute germination=90-100 {f,t}
@attribute germination=80-89 {f,t}
@attribute germination=lt-80 {f,t}
@attribute plant-growth {norm,abnorm}
@attribute leaves {norm,abnorm}
@attribute leafspots-halo=absent {f,t}
@attribute leafspots-halo=yellow-halos {f,t}
@attribute leafspots-halo=no-yellow-halos {f,t}
@attribute leafspots-marg=w-s-marg {f,t}
@attribute leafspots-marg=no-w-s-marg {f,t}
@attribute leafspots-marg=dna {f,t}
@attribute leafspot-size=lt-1/8 {f,t}
@attribute leafspot-size=gt-1/8 {f,t}
@attribute leafspot-size=dna {f,t}
@attribute leaf-shread {absent,present}
@attribute leaf-malf {absent,present}
@attribute leaf-mild=absent {f,t}
@attribute leaf-mild=upper-surf {f,t}
@attribute leaf-mild=lower-surf {f,t}
@attribute stem {norm,abnorm}
@attribute lodging {yes,no}
@attribute stem-cankers=absent {f,t}
@attribute stem-cankers=below-soil {f,t}
@attribute stem-cankers=above-soil {f,t}
@attribute stem-cankers=above-sec-nde {f,t}
@attribute canker-lesion=dna {f,t}
@attribute canker-lesion=brown {f,t}
@attribute canker-lesion=dk-brown-blk {f,t}
@attribute canker-lesion=tan {f,t}
@attribute fruiting-bodies {absent,present}
@attribute external-decay=absent {f,t}
@attribute external-decay=firm-and-dry {f,t}
@attribute external-decay=watery {f,t}
@attribute mycelium {absent,present}
@attribute int-discolor=none {f,t}
@attribute int-discolor=brown {f,t}
@attribute int-discolor=black {f,t}
@attribute sclerotia {absent,present}
@attribute fruit-pods=norm {f,t}
@attribute fruit-pods=diseased {f,t}
@attribute fruit-pods=few-present {f,t}
@attribute fruit-pods=dna {f,t}
@attribute fruit-spots=absent {f,t}
@attribute fruit-spots=colored {f,t}
@attribute fruit-spots=brown-w/blk-specks {f,t}
@attribute fruit-spots=distort {f,t}
@attribute fruit-spots=dna {f,t}
@attribute seed {norm,abnorm}
@attribute mold-growth {absent,present}
@attribute seed-discolor {absent,present}
@attribute seed-size {norm,lt-norm}
@attribute shriveling {absent,present}
@attribute roots=norm {f,t}
@attribute roots=rotted {f,t}
@attribute roots=galls-cysts {f,t}
@attribute class=diaporthe-stem-canker {f,t}
@attribute class=charcoal-rot {f,t}
@attribute class=rhizoctonia-root-rot {f,t}
@attribute class=phytophthora-rot {f,t}
@attribute class=brown-stem-rot {f,t}
@attribute class=powdery-mildew {f,t}
@attribute class=downy-mildew {f,t}
@attribute class=brown-spot {f,t}
@attribute class=bacterial-blight {f,t}
@attribute class=bacterial-pustule {f,t}
@attribute class=purple-seed-stain {f,t}
@attribute class=anthracnose {f,t}
@attribute class=phyllosticta-leaf-spot {f,t}
@attribute class=alternarialeaf-spot {f,t}
@attribute class=frog-eye-leaf-spot {f,t}
@attribute class=diaporthe-pod-&-stem-blight {f,t}
@attribute class=cyst-nematode {f,t}
@attribute class=2-4-d-injury {f,t}
@attribute class=herbicide-injury {f,t}

@data
t,f,f,f,f,f,f,lt-normal,f,t,f,f,t,f,no,f,f,t,f,f,t,f,f,f,f,t,f,t,f,t,f,f,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,no,f,f,t,f,f,f,t,f,absent,f,t,f,absent,t,f,f,absent,f,f,f,t,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,f,f,t,t,f,f,yes,f,t,f,f,f,t,f,f,f,f,t,f,t,f,t,f,f,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,f,f,t,f,f,f,t,f,absent,t,f,f,absent,t,f,f,absent,f,f,f,t,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,t,f,f,f,f,lt-normal,f,f,t,f,f,t,?,f,f,f,t,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,?,?,?,?,?,?,?,?,?,?,?,?,?,?,abnorm,?,f,f,f,t,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
t,f,f,f,f,f,f,lt-normal,f,f,t,f,t,f,yes,f,f,t,f,f,t,f,f,f,t,f,t,f,f,f,t,f,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,f,t,f,f,f,f,t,f,absent,t,f,f,absent,t,f,f,absent,f,f,f,t,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,t,f,f,f,f,lt-normal,f,t,f,f,f,t,?,f,f,t,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,?,f,f,t,f,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,t,f,f,f,f,lt-normal,f,f,t,f,t,f,no,f,t,f,f,f,t,f,f,f,f,t,t,f,f,f,f,t,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,f,t,f,f,f,f,t,f,absent,f,t,f,absent,t,f,f,absent,f,f,f,t,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
t,f,f,f,f,f,f,lt-normal,f,f,t,f,t,f,yes,f,f,f,t,f,t,f,f,f,t,f,t,f,f,f,f,t,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,f,t,f,f,f,f,t,f,absent,t,f,f,absent,t,f,f,absent,f,f,f,t,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,t,f,f,f,f,f,lt-normal,f,f,t,f,t,f,yes,t,f,f,f,f,t,f,f,f,f,t,f,t,f,f,t,f,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,f,f,t,f,f,f,t,f,absent,t,f,f,absent,t,f,f,absent,f,f,f,t,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,t,f,f,f,f,f,lt-normal,f,f,t,f,t,f,?,t,f,f,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,?,f,t,f,f,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,f,f,t,f,t,f,?,f,t,f,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,?,?,?,?,?,?,?,?,?,?,?,?,?,?,abnorm,?,f,f,f,t,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,t,f,f,f,f,lt-normal,f,f,t,f,t,f,?,f,t,f,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,?,f,f,f,t,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,f,f,t,f,f,t,?,f,f,t,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,?,?,?,?,?,?,?,?,?,?,?,?,?,?,abnorm,?,f,f,t,f,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,t,f,f,f,f,f,lt-normal,f,f,t,f,t,f,no,f,f,f,t,f,t,f,f,f,f,t,t,f,f,f,t,f,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,no,f,t,f,f,f,f,t,f,absent,f,t,f,absent,t,f,f,absent,f,f,f,t,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,f,t,f,f,t,f,?,f,f,f,t,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,?,f,f,t,f,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,t,f,f,f,f,lt-normal,f,f,t,f,f,t,?,f,t,f,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,?,?,?,?,?,?,?,?,?,?,?,?,?,?,abnorm,?,f,f,t,f,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,f,t,f,f,f,t,?,f,f,t,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,?,f,f,t,f,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,t,f,f,f,f,f,lt-normal,f,f,t,f,f,t,?,f,t,f,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,?,?,?,?,?,?,?,?,?,?,?,?,?,?,abnorm,?,f,t,f,f,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,t,f,f,f,f,lt-normal,f,f,t,f,f,t,?,f,f,f,t,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,?,f,f,t,f,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,f,t,f,f,t,f,?,t,f,f,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,?,f,f,f,t,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,t,f,f,f,f,lt-normal,f,f,t,t,f,f,yes,f,t,f,f,f,t,f,f,f,f,t,t,f,f,t,f,f,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,f,t,f,f,f,f,t,f,absent,t,f,f,absent,t,f,f,absent,f,f,f,t,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,f,t,f,f,t,f,?,f,t,f,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,?,f,f,f,t,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,t,f,f,f,f,lt-normal,f,f,t,f,f,t,?,f,t,f,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,?,?,?,?,?,?,?,?,?,?,?,?,?,?,abnorm,?,f,t,f,f,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,t,f,f,f,f,f,lt-normal,f,f,t,t,f,f,yes,t,f,f,f,f,t,f,f,f,f,t,f,t,f,t,f,f,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,f,f,t,f,f,f,t,f,absent,t,f,f,absent,t,f,f,absent,f,f,f,t,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,f,f,t,f,t,f,?,f,f,t,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,?,?,?,?,?,?,?,?,?,?,?,?,?,?,abnorm,?,f,f,t,f,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,f,f,t,f,t,f,?,f,f,f,t,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,?,?,?,?,?,?,?,?,?,?,?,?,?,?,abnorm,?,f,f,f,t,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,f,t,f,t,f,f,yes,f,f,t,f,f,t,f,f,f,f,t,f,t,f,f,f,t,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,f,f,t,f,f,f,t,f,absent,t,f,f,absent,t,f,f,absent,f,f,f,t,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,f,f,t,f,f,t,?,f,f,t,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,?,?,?,?,?,?,?,?,?,?,?,?,?,?,abnorm,?,f,f,f,t,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,normal,t,f,f,f,t,f,yes,f,t,f,f,f,f,f,t,f,t,f,f,t,f,f,f,t,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,normal,t,f,f,f,t,f,yes,f,t,f,f,f,f,f,t,f,t,f,f,t,f,f,f,t,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,t,f,f,t,f,f,yes,f,f,f,t,t,f,f,f,f,t,f,f,t,f,f,f,t,abnorm,norm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,f,f,f,t,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,t,f,normal,t,f,f,f,f,t,yes,f,t,f,f,f,f,f,t,f,t,f,f,t,f,f,f,t,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,t,f,normal,t,f,f,f,f,t,yes,f,f,t,f,f,f,f,t,f,t,f,f,t,f,f,t,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,normal,t,f,f,f,t,f,yes,f,f,f,t,f,f,t,f,f,t,f,t,f,f,f,t,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,t,f,normal,t,f,f,f,t,f,no,f,f,f,t,f,f,f,t,f,t,f,t,f,f,f,f,t,abnorm,abnorm,f,f,t,t,f,f,f,t,f,absent,absent,t,f,f,abnorm,no,t,f,f,f,f,f,f,t,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,f,t,normal,f,t,f,f,t,f,no,f,f,t,f,t,f,f,f,f,t,f,f,t,f,t,f,f,abnorm,norm,t,f,f,f,f,t,f,t,f,absent,absent,t,f,f,abnorm,no,t,f,f,f,f,f,f,t,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,t,f,lt-normal,t,f,f,t,f,f,yes,f,f,f,t,f,f,t,f,f,t,f,t,f,f,t,f,f,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,no,t,f,f,f,f,f,f,t,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,t,f,lt-normal,t,f,f,f,t,f,yes,f,t,f,f,f,f,f,t,f,t,f,f,t,f,t,f,f,abnorm,abnorm,f,f,t,t,f,f,f,t,f,absent,absent,t,f,f,abnorm,no,t,f,f,f,f,f,f,t,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,normal,f,t,f,t,f,f,no,f,f,t,f,f,f,f,t,f,t,f,f,t,f,f,f,t,abnorm,norm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,no,t,f,f,f,f,f,f,t,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,lt-normal,t,f,f,t,f,f,yes,f,f,f,t,f,f,t,f,f,t,f,f,t,f,f,t,f,abnorm,abnorm,f,f,t,t,f,f,f,t,f,absent,absent,t,f,f,abnorm,no,t,f,f,f,f,f,f,t,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,normal,t,f,f,f,t,f,yes,f,f,t,f,t,f,f,f,f,t,f,f,t,f,t,f,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,t,f,f,t,f,f,yes,f,f,t,f,t,f,f,f,f,f,t,t,f,f,f,t,f,abnorm,abnorm,f,f,t,t,f,f,f,t,f,absent,absent,t,f,f,abnorm,yes,t,f,f,f,f,f,f,t,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,t,f,normal,t,f,f,f,t,f,yes,f,f,f,t,f,f,t,f,f,t,f,t,f,f,f,t,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,normal,t,f,f,f,t,f,yes,f,f,f,t,f,f,f,t,f,t,f,f,t,f,t,f,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,normal,t,f,f,f,t,f,yes,f,f,f,t,f,f,t,f,f,t,f,t,f,f,f,f,t,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,normal,t,f,f,f,t,f,yes,f,t,f,f,f,f,t,f,f,t,f,f,t,f,f,f,t,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,normal,t,f,f,f,t,f,yes,f,t,f,f,f,f,t,f,f,t,f,t,f,f,t,f,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,normal,t,f,f,f,t,f,yes,f,f,f,t,f,f,t,f,f,t,f,t,f,f,t,f,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,t,f,normal,t,f,f,f,t,f,no,f,f,f,t,f,f,f,t,f,t,f,t,f,f,f,t,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,f,t,f,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,f,t,normal,f,t,f,t,f,f,no,t,f,f,f,t,f,f,f,t,f,f,f,t,f,f,f,t,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,f,t,f,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f
f,t,f,f,f,f,f,lt-normal,t,f,f,f,t,f,yes,f,f,f,t,f,f,f,t,f,t,f,f,f,t,t,f,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,f,t,f,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,f,t,lt-normal,f,t,f,t,f,f,yes,f,f,t,f,f,f,t,f,t,f,f,f,t,f,f,f,t,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,f,t,f,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,lt-normal,f,t,f,t,f,f,yes,f,f,t,f,f,f,t,f,t,f,f,f,f,t,t,f,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,f,t,f,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f
