date=april,date=may,date=june,date=july,date=august,date=september,date=october,plant-stand,precip=lt-norm,precip=norm,precip=gt-norm,temp=lt-norm,temp=norm,temp=gt-norm,hail,crop-hist=diff-lst-year,crop-hist=same-lst-yr,crop-hist=same-lst-two-yrs,crop-hist=same-lst-sev-yrs,area-damaged=scattered,area-damaged=low-areas,area-damaged=upper-areas,area-damaged=whole-field,severity=minor,severity=pot-severe,severity=severe,seed-tmt=none,seed-tmt=fungicide,seed-tmt=other,germination=90-100,germination=80-89,germination=lt-80,plant-growth,leaves,leafspots-halo=absent,leafspots-halo=yellow-halos,leafspots-halo=no-yellow-halos,leafspots-marg=w-s-marg,leafspots-marg=no-w-s-marg,leafspots-marg=dna,leafspot-size=lt-1/8,leafspot-size=gt-1/8,leafspot-size=dna,leaf-shread,leaf-malf,leaf-mild=absent,leaf-mild=upper-surf,leaf-mild=lower-surf,stem,lodging,stem-cankers=absent,stem-cankers=below-soil,stem-cankers=above-soil,stem-cankers=above-sec-nde,canker-lesion=dna,canker-lesion=brown,canker-lesion=dk-brown-blk,canker-lesion=tan,fruiting-bodies,external-decay=absent,external-decay=firm-and-dry,external-decay=watery,mycelium,int-discolor=none,int-discolor=brown,int-discolor=black,sclerotia,fruit-pods=norm,fruit-pods=diseased,fruit-pods=few-present,fruit-pods=dna,fruit-spots=absent,fruit-spots=colored,fruit-spots=brown-w/blk-specks,fruit-spots=distort,fruit-spots=dna,seed,mold-growth,seed-discolor,seed-size,shriveling,roots=norm,roots=rotted,roots=galls-cysts,class=diaporthe-stem-canker,class=charcoal-rot,class=rhizoctonia-root-rot,class=phytophthora-rot,class=brown-stem-rot,class=powdery-mildew,class=downy-mildew,class=brown-spot,class=bacterial-blight,class=bacterial-pustule,class=purple-seed-stain,class=anthracnose,class=phyllosticta-leaf-spot,class=alternarialeaf-spot,class=frog-eye-leaf-spot,class=diaporthe-pod-&-stem-blight,class=cyst-nematode,class=2-4-d-injury,class=herbicide-injury
f,f,f,t,f,f,f,lt-normal,f,f,t,f,t,f,?,f,t,f,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,?,?,?,?,?,?,?,?,?,?,?,?,?,?,abnorm,?,f,f,f,t,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,t,f,f,f,f,lt-normal,f,f,t,f,t,f,?,f,t,f,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,?,f,f,f,t,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,f,f,t,f,f,t,?,f,f,t,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,?,?,?,?,?,?,?,?,?,?,?,?,?,?,abnorm,?,f,f,t,f,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,t,f,f,f,f,f,lt-normal,f,f,t,f,t,f,no,f,f,f,t,f,t,f,f,f,f,t,t,f,f,f,t,f,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,no,f,t,f,f,f,f,t,f,absent,f,t,f,absent,t,f,f,absent,f,f,f,t,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,f,t,f,f,t,f,?,f,f,f,t,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,?,f,f,t,f,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,t,f,f,f,f,lt-normal,f,f,t,f,f,t,?,f,t,f,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,?,?,?,?,?,?,?,?,?,?,?,?,?,?,abnorm,?,f,f,t,f,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,f,t,f,f,f,t,?,f,f,t,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,?,f,f,t,f,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,t,f,f,f,f,f,lt-normal,f,f,t,f,f,t,?,f,t,f,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,?,?,?,?,?,?,?,?,?,?,?,?,?,?,abnorm,?,f,t,f,f,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,t,f,f,f,f,lt-normal,f,f,t,f,f,t,?,f,f,f,t,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,?,f,f,t,f,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,f,t,f,f,t,f,?,t,f,f,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,?,f,f,f,t,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,t,f,f,f,f,lt-normal,f,f,t,t,f,f,yes,f,t,f,f,f,t,f,f,f,f,t,t,f,f,t,f,f,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,f,t,f,f,f,f,t,f,absent,t,f,f,absent,t,f,f,absent,f,f,f,t,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,f,t,f,f,t,f,?,f,t,f,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,?,f,f,f,t,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,t,f,f,f,f,lt-normal,f,f,t,f,f,t,?,f,t,f,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,?,?,?,?,?,?,?,?,?,?,?,?,?,?,abnorm,?,f,t,f,f,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,t,f,f,f,f,f,lt-normal,f,f,t,t,f,f,yes,t,f,f,f,f,t,f,f,f,f,t,f,t,f,t,f,f,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,f,f,t,f,f,f,t,f,absent,t,f,f,absent,t,f,f,absent,f,f,f,t,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,f,f,t,f,t,f,?,f,f,t,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,?,?,?,?,?,?,?,?,?,?,?,?,?,?,abnorm,?,f,f,t,f,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,f,f,t,f,t,f,?,f,f,f,t,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,?,?,?,?,?,?,?,?,?,?,?,?,?,?,abnorm,?,f,f,f,t,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,f,t,f,t,f,f,yes,f,f,t,f,f,t,f,f,f,f,t,f,t,f,f,f,t,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,f,f,t,f,f,f,t,f,absent,t,f,f,absent,t,f,f,absent,f,f,f,t,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,f,f,t,f,f,t,?,f,f,t,f,f,t,f,f,?,?,?,?,?,?,?,?,?,abnorm,abnorm,?,?,?,?,?,?,?,?,?,?,?,?,?,?,abnorm,?,f,f,f,t,f,f,t,f,?,t,f,f,absent,t,f,f,absent,?,?,?,?,?,?,?,?,?,?,?,?,?,?,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,normal,t,f,f,f,t,f,yes,f,t,f,f,f,f,f,t,f,t,f,f,t,f,f,f,t,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,normal,t,f,f,f,t,f,yes,f,t,f,f,f,f,f,t,f,t,f,f,t,f,f,f,t,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,t,f,f,t,f,f,yes,f,f,f,t,t,f,f,f,f,t,f,f,t,f,f,f,t,abnorm,norm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,f,f,f,t,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,t,f,normal,t,f,f,f,f,t,yes,f,t,f,f,f,f,f,t,f,t,f,f,t,f,f,f,t,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,t,f,normal,t,f,f,f,f,t,yes,f,f,t,f,f,f,f,t,f,t,f,f,t,f,f,t,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,normal,t,f,f,f,t,f,yes,f,f,f,t,f,f,t,f,f,t,f,t,f,f,f,t,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,t,f,normal,t,f,f,f,t,f,no,f,f,f,t,f,f,f,t,f,t,f,t,f,f,f,f,t,abnorm,abnorm,f,f,t,t,f,f,f,t,f,absent,absent,t,f,f,abnorm,no,t,f,f,f,f,f,f,t,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,f,t,normal,f,t,f,f,t,f,no,f,f,t,f,t,f,f,f,f,t,f,f,t,f,t,f,f,abnorm,norm,t,f,f,f,f,t,f,t,f,absent,absent,t,f,f,abnorm,no,t,f,f,f,f,f,f,t,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,t,f,lt-normal,t,f,f,t,f,f,yes,f,f,f,t,f,f,t,f,f,t,f,t,f,f,t,f,f,abnorm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,no,t,f,f,f,f,f,f,t,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,t,f,lt-normal,t,f,f,f,t,f,yes,f,t,f,f,f,f,f,t,f,t,f,f,t,f,t,f,f,abnorm,abnorm,f,f,t,t,f,f,f,t,f,absent,absent,t,f,f,abnorm,no,t,f,f,f,f,f,f,t,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,normal,f,t,f,t,f,f,no,f,f,t,f,f,f,f,t,f,t,f,f,t,f,f,f,t,abnorm,norm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,no,t,f,f,f,f,f,f,t,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,lt-normal,t,f,f,t,f,f,yes,f,f,f,t,f,f,t,f,f,t,f,f,t,f,f,t,f,abnorm,abnorm,f,f,t,t,f,f,f,t,f,absent,absent,t,f,f,abnorm,no,t,f,f,f,f,f,f,t,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,normal,t,f,f,f,t,f,yes,f,f,t,f,t,f,f,f,f,t,f,f,t,f,t,f,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,lt-normal,t,f,f,t,f,f,yes,f,f,t,f,t,f,f,f,f,f,t,t,f,f,f,t,f,abnorm,abnorm,f,f,t,t,f,f,f,t,f,absent,absent,t,f,f,abnorm,yes,t,f,f,f,f,f,f,t,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,f,f,f,f,t,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,t,f,normal,t,f,f,f,t,f,yes,f,f,f,t,f,f,t,f,f,t,f,t,f,f,f,t,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,normal,t,f,f,f,t,f,yes,f,f,f,t,f,f,f,t,f,t,f,f,t,f,t,f,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,normal,t,f,f,f,t,f,yes,f,f,f,t,f,f,t,f,f,t,f,t,f,f,f,f,t,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,normal,t,f,f,f,t,f,yes,f,t,f,f,f,f,t,f,f,t,f,f,t,f,f,f,t,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,normal,t,f,f,f,t,f,yes,f,t,f,f,f,f,t,f,f,t,f,t,f,f,t,f,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,t,f,f,f,normal,t,f,f,f,t,f,yes,f,f,f,t,f,f,t,f,f,t,f,t,f,f,t,f,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,t,f,f,abnorm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,f,t,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,t,f,normal,t,f,f,f,t,f,no,f,f,f,t,f,f,f,t,f,t,f,t,f,f,f,t,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,f,t,f,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,f,t,normal,f,t,f,t,f,f,no,t,f,f,f,t,f,f,f,t,f,f,f,t,f,f,f,t,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,f,t,f,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f
f,t,f,f,f,f,f,lt-normal,t,f,f,f,t,f,yes,f,f,f,t,f,f,f,t,f,t,f,f,f,t,t,f,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,f,t,f,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,f,t,lt-normal,f,t,f,t,f,f,yes,f,f,t,f,f,f,t,f,t,f,f,f,t,f,f,f,t,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,f,t,f,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,lt-normal,f,t,f,t,f,f,yes,f,f,t,f,f,f,t,f,t,f,f,f,f,t,t,f,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,f,t,f,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,f,t,normal,t,f,f,f,t,f,no,f,t,f,f,f,t,f,f,f,t,f,t,f,f,f,f,t,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,f,t,f,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,t,f,f,f,f,lt-normal,f,t,f,t,f,f,yes,f,f,t,f,f,f,t,f,t,f,f,t,f,f,f,t,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,f,t,f,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,f,t,lt-normal,t,f,f,f,t,f,yes,f,t,f,f,f,t,f,f,f,t,f,f,t,f,f,f,t,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,f,t,f,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,t,f,lt-normal,t,f,f,f,t,f,yes,f,t,f,f,f,t,f,f,f,t,f,t,f,f,f,t,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,f,t,f,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f
f,t,f,f,f,f,f,lt-normal,t,f,f,f,t,f,yes,f,t,f,f,f,t,f,f,f,t,f,f,f,t,t,f,f,norm,abnorm,t,f,f,f,f,t,f,f,t,absent,absent,f,t,f,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,norm,absent,absent,norm,absent,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,f,f,t,normal,f,f,t,t,f,f,no,f,f,t,f,f,t,f,f,t,f,f,f,t,f,f,f,t,norm,abnorm,f,f,t,t,f,f,f,t,f,absent,present,f,f,t,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,abnorm,present,absent,norm,absent,t,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,f,t,f,f,f,f,normal,f,f,t,f,t,f,no,f,t,f,f,f,t,f,f,f,t,f,f,t,f,f,f,t,norm,abnorm,f,f,t,t,f,f,f,t,f,absent,present,f,f,t,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,abnorm,present,absent,norm,absent,t,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,t,f,f,f,f,f,normal,f,f,t,f,t,f,no,f,f,f,t,f,f,t,f,f,t,f,t,f,f,f,t,f,norm,abnorm,f,t,f,t,f,f,f,t,f,absent,absent,f,f,t,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,abnorm,present,absent,norm,absent,t,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,lt-normal,f,f,t,f,f,t,yes,f,f,t,f,f,f,t,f,f,t,f,t,f,f,f,t,f,norm,abnorm,f,t,f,t,f,f,f,t,f,absent,present,f,f,t,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,abnorm,present,absent,norm,absent,t,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,t,f,f,f,f,f,normal,f,f,t,t,f,f,no,t,f,f,f,t,f,f,f,f,t,f,t,f,f,f,t,f,norm,abnorm,f,t,f,t,f,f,f,t,f,absent,absent,f,f,t,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,abnorm,present,absent,norm,absent,t,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,f,t,f,f,f,f,lt-normal,f,f,t,t,f,f,yes,f,f,f,t,t,f,f,f,f,t,f,t,f,f,f,t,f,norm,abnorm,f,t,f,t,f,f,f,t,f,absent,absent,f,f,t,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,abnorm,present,absent,norm,absent,t,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,f,t,f,f,f,f,lt-normal,f,f,t,f,t,f,yes,f,f,t,f,t,f,f,f,f,t,f,t,f,f,f,t,f,norm,abnorm,f,f,t,t,f,f,f,t,f,absent,absent,f,f,t,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,abnorm,present,absent,norm,absent,t,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,lt-normal,f,f,t,f,f,t,yes,f,f,t,f,f,t,f,f,t,f,f,f,t,f,f,f,t,norm,abnorm,f,t,f,t,f,f,f,t,f,absent,absent,f,f,t,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,abnorm,present,absent,norm,absent,t,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,f,f,f,t,f,f,lt-normal,f,f,t,t,f,f,yes,f,t,f,f,f,f,t,f,f,t,f,t,f,f,f,t,f,norm,abnorm,f,f,t,t,f,f,f,t,f,absent,absent,f,f,t,norm,yes,t,f,f,f,t,f,f,f,absent,t,f,f,absent,t,f,f,absent,t,f,f,f,t,f,f,f,f,abnorm,present,absent,norm,absent,t,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
